prezzo,nome,carburante,cavalli,cilindrata,consumi,emissioni,potenza,serbatoio
78750.00,acura,Benzina,290,3.5,11.20,130.00,213.3,70.0
78750.00,acura,Benzina,290,3.5,11.20,130.00,213.3,70.0
56430.00,acura,Benzina,272,2.0,10.20,130.00,200.1,65.1
56430.00,acura,Benzina,272,2.0,10.20,130.00,200.1,65.1
63995.00,acura,Benzina,272,2.0,10.70,130.00,213.3,50.0
63995.00,acura,Benzina,206,2.4,10.70,130.00,213.3,50.0
63995.00,acura,Benzina,150,3.0,10.70,130.00,213.3,50.0
63995.00,acura,Benzina,290,3.5,10.70,130.00,213.3,50.0
63995.00,acura,Benzina,355,3.0,10.70,130.00,213.3,50.0
37500.00,acura,Benzina,201,2.4,8.40,130.00,147.8,50.0
62895.00,acura,Ibrido,310,3.5,8.10,130.00,228.0,57.2
62895.00,acura,Ibrido,377,3.5,8.10,130.00,228.0,57.2
222200.00,acura,Ibrido,573,3.5,11.20,130.00,372.9,50.0
50800.00,acura,Benzina,324,2.0,9.83,130.00,238.6,50.0
99000.00,alfa-romeo,Diesel,280,2.0,5.50,144.00,154.5,57.9
99000.00,alfa-romeo,Diesel,210,2.2,5.50,144.00,154.5,57.9
109000.00,alfa-romeo,Diesel,280,2.0,6.40,158.00,154.5,64.0
109000.00,alfa-romeo,Diesel,210,2.2,6.40,158.00,154.5,64.0
72500.00,alfa-romeo,Diesel,120,1.4,4.20,130.00,110.3,60.2
72500.00,alfa-romeo,Diesel,170,1.4,4.20,130.00,110.3,60.2
72500.00,alfa-romeo,Diesel,150,1.4,4.20,130.00,110.3,60.2
72500.00,alfa-romeo,Diesel,240,1.8,4.20,130.00,110.3,60.2
72500.00,alfa-romeo,Diesel,120,1.6,4.20,130.00,110.3,60.2
72500.00,alfa-romeo,Diesel,120,1.6,4.20,130.00,110.3,60.2
72500.00,alfa-romeo,Diesel,175,2.0,4.20,130.00,110.3,60.2
72500.00,alfa-romeo,Diesel,150,2.0,4.20,130.00,110.3,60.2
149900.00,alfa-romeo,Benzina,240,1.8,6.80,130.00,177.0,50.0
139920.00,alfa-romeo,Benzina,240,1.7,8.40,130.00,177.0,50.0
99000.00,alfa-romeo,Diesel,280,2.1,4.70,130.00,154.4,50.0
99000.00,alfa-romeo,Diesel,210,2.1,4.70,130.00,154.4,50.0
162700.00,alfa-romeo,Benzina,510,2.9,9.00,130.00,375.1,64.0
349999.00,alfa-romeo,Benzina,540,2.9,6.78,130.00,397.2,57.9
99000.00,alfa-romeo,Benzina,510,2.9,8.20,130.00,375.0,57.9
99000.00,alfa-romeo,Benzina,510,2.9,8.20,130.00,375.0,57.9
78500.00,alfa-romeo,Ibrido-Benzina,130,1.5,6.89,130.00,95.6,50.0
114372.00,alpine,Benzina,304,1.8,6.80,153.00,223.7,45.0
148000.00,alpine,Benzina,300,1.8,6.89,130.00,220.6,45.0
77301.00,ariel,Benzina,500,3.0,7.10,130.00,373.0,50.0
105000.00,ariel,Benzina,238,2.4,6.89,130.00,175.0,50.0
1499000.00,aston-martin,Benzina,690,5.2,6.89,130.00,507.5,50.0
1499000.00,aston-martin,Benzina,665,4.0,12.10,274.00,489.1,78.0
625600.00,aston-martin,Benzina,770,5.2,7.07,130.00,566.3,78.0
349100.00,aston-martin,Benzina,680,4.0,7.07,130.00,500.1,50.0
1499000.00,aston-martin,Benzina,573,6.0,14.70,130.00,421.0,50.0
220086.00,aston-martin,Benzina,630,5.2,9.50,130.00,463.4,50.0
492000.00,aston-martin,Benzina,680,4.0,7.38,130.00,500.1,78.0
210808.00,aston-martin,Benzina,446,4.7,7.38,130.00,328.0,79.9
210808.00,aston-martin,Benzina,446,4.7,7.38,130.00,328.0,79.9
299900.00,aston-martin,Benzina,436,4.7,10.70,130.00,321.0,50.0
236286.00,aston-martin,Benzina,510,4.0,7.48,130.00,370.0,50.0
428400.00,aston-martin,Benzina,707,4.0,14.20,323.00,519.8,87.1
1000000.00,aston-martin,Benzina,517,6.0,16.40,130.00,380.0,50.0
236247.00,aston-martin,Benzina,603,6.0,7.93,130.00,443.5,50.0
299900.00,aston-martin,Benzina,436,4.7,10.70,130.00,321.0,50.0
800000.00,aston-martin,Ibrido-Benzina,937,4.0,8.01,130.00,689.0,50.0
1299000.00,aston-martin,Benzina,700,5.2,8.01,130.00,514.7,50.0
190000.00,aston-martin,Benzina,510,4.0,8.01,130.00,375.1,73.1
118438.00,audi,Benzina,507,4.0,8.01,130.00,372.9,50.0
450780.00,audi,Benzina,570,5.2,12.90,130.00,419.2,73.1
287600.00,audi,Benzina,571,4.0,10.80,130.00,420.0,82.1
60200.00,audi,Mild Ibrido,116,1.5,5.50,124.00,110.3,50.0
60200.00,audi,Mild Ibrido,150,1.5,5.50,124.00,110.3,50.0
60200.00,audi,Mild Ibrido,110,1.5,5.50,124.00,110.3,50.0
60200.00,audi,Mild Ibrido,150,1.5,5.50,124.00,110.3,50.0
60200.00,audi,Mild Ibrido,110,1.5,5.50,124.00,110.3,50.0
60200.00,audi,Mild Ibrido,150,1.5,5.50,124.00,110.3,50.0
56320.00,audi,Mild Ibrido,150,1.5,5.00,130.00,110.3,50.0
56320.00,audi,Mild Ibrido,116,2.0,5.00,130.00,110.3,50.0
56320.00,audi,Mild Ibrido,150,2.0,5.00,130.00,110.3,50.0
56320.00,audi,Mild Ibrido,131,1.5,5.00,130.00,110.3,50.0
70800.00,audi,Benzina,300,2.0,7.70,130.00,220.6,50.0
109000.00,audi,Benzina,400,2.5,8.70,130.00,294.2,54.9
99000.00,audi,Benzina,150,3.0,8.20,130.00,260.0,57.9
92216.00,audi,Diesel,248,2.0,6.20,130.00,255.2,57.9
92216.00,audi,Diesel,347,3.0,6.20,130.00,255.2,57.9
125400.00,audi,Mild Ibrido-Diesel,341,3.0,7.58,130.00,250.8,50.0
77500.00,audi,Benzina,310,2.0,4.80,130.00,228.0,54.9
75987.00,audi,Ibrido plug-in,163,2.0,8.30,190.00,194.9,54.1
75987.00,audi,Ibrido plug-in,204,2.0,8.30,190.00,194.9,54.1
75987.00,audi,Ibrido plug-in,286,2.0,8.30,190.00,194.9,54.1
75987.00,audi,Ibrido plug-in,204,2.0,8.30,190.00,194.9,54.1
75987.00,audi,Ibrido plug-in,265,2.0,8.30,190.00,194.9,54.1
75987.00,audi,Ibrido plug-in,150,2.0,8.30,190.00,194.9,54.1
56800.00,audi,Benzina,150,1.5,5.40,130.00,110.3,50.0
59416.00,audi,Benzina,310,2.0,4.80,130.00,228.0,54.9
150000.00,audi,Diesel,136,2.0,5.60,130.00,169.9,57.9
150000.00,audi,Diesel,163,2.0,5.60,130.00,169.9,57.9
150000.00,audi,Diesel,190,2.0,5.60,130.00,169.9,57.9
150000.00,audi,Diesel,231,3.0,5.60,130.00,169.9,57.9
150000.00,audi,Diesel,150,2.0,5.60,130.00,169.9,57.9
150000.00,audi,Diesel,190,2.0,5.60,130.00,169.9,57.9
150000.00,audi,Diesel,245,2.0,5.60,130.00,169.9,57.9
150000.00,audi,Mild Ibrido,122,2.0,6.80,130.00,180.2,40.1
150000.00,audi,Mild Ibrido,136,2.0,6.80,130.00,180.2,40.1
150000.00,audi,Mild Ibrido,163,2.0,6.80,130.00,180.2,40.1
150000.00,audi,Mild Ibrido,190,2.0,6.80,130.00,180.2,40.1
150000.00,audi,Mild Ibrido,231,2.0,6.80,130.00,180.2,40.1
150000.00,audi,Mild Ibrido,286,2.0,6.80,130.00,180.2,40.1
150000.00,audi,Mild Ibrido,150,2.0,6.80,130.00,180.2,40.1
150000.00,audi,Mild Ibrido,150,2.0,6.80,130.00,180.2,40.1
150000.00,audi,Mild Ibrido,190,2.0,6.80,130.00,180.2,40.1
150000.00,audi,Mild Ibrido,245,2.0,6.80,130.00,180.2,40.1
106200.00,audi,Diesel,163,3.0,6.20,130.00,210.4,57.9
106200.00,audi,Diesel,204,3.0,6.20,130.00,210.4,57.9
106200.00,audi,Diesel,204,3.0,6.20,130.00,210.4,57.9
106200.00,audi,Diesel,286,3.0,6.20,130.00,210.4,57.9
106200.00,audi,Diesel,150,3.0,6.20,130.00,210.4,57.9
106200.00,audi,Diesel,150,3.0,6.20,130.00,210.4,57.9
106200.00,audi,Diesel,204,3.0,6.20,130.00,210.4,57.9
106200.00,audi,Diesel,204,3.0,6.20,130.00,210.4,57.9
106200.00,audi,Diesel,265,3.0,6.20,130.00,210.4,57.9
69087.00,audi,Ibrido,335,3.0,6.60,130.00,246.4,62.8
69087.00,audi,Ibrido,231,3.0,6.60,130.00,246.4,62.8
69087.00,audi,Ibrido,286,3.0,6.60,130.00,246.4,62.8
69087.00,audi,Ibrido,349,3.0,6.60,130.00,246.4,62.8
139769.00,audi,Benzina,398,2.5,8.00,130.00,294.2,50.0
114300.00,audi,Diesel,347,3.0,6.30,130.00,255.2,50.0
102250.00,audi,Diesel,349,3.0,6.50,130.00,256.7,50.0
114300.00,audi,Diesel,347,3.0,6.20,130.00,255.2,50.0
112500.00,audi,Benzina,450,2.9,9.20,130.00,331.0,57.9
98708.00,audi,Benzina,398,2.5,8.10,130.00,292.7,50.0
169100.00,audi,Diesel,349,3.0,6.30,130.00,256.7,62.8
255800.00,audi,Mild Ibrido,600,4.0,12.20,277.00,463.4,73.1
255800.00,audi,Mild Ibrido,630,4.0,12.20,277.00,463.4,73.1
166100.00,audi,Benzina,450,2.9,9.20,130.00,331.0,57.9
169100.00,audi,Benzina,450,2.9,7.26,130.00,331.0,50.0
159695.00,audi,Benzina,630,4.0,7.26,130.00,463.4,50.0
106758.00,audi,Ibrido,190,1.8,7.00,130.00,269.9,62.8
106758.00,audi,Ibrido,245,2.0,7.00,130.00,269.9,62.8
106758.00,audi,Ibrido,245,2.0,7.00,130.00,269.9,62.8
106758.00,audi,Ibrido,252,2.0,7.00,130.00,269.9,62.8
106758.00,audi,Ibrido,204,2.0,7.00,130.00,269.9,62.8
106758.00,audi,Ibrido,204,2.0,7.00,130.00,269.9,62.8
106758.00,audi,Ibrido,163,2.0,7.00,130.00,269.9,62.8
106758.00,audi,Ibrido,231,3.0,7.00,130.00,269.9,62.8
106758.00,audi,Ibrido,286,3.0,7.00,130.00,269.9,62.8
106758.00,audi,Ibrido,367,2.0,7.00,130.00,269.9,62.8
76830.00,audi,Ibrido,163,2.0,5.00,130.00,269.9,62.8
76830.00,audi,Ibrido,204,2.0,5.00,130.00,269.9,62.8
76830.00,audi,Ibrido,204,2.0,5.00,130.00,269.9,62.8
76830.00,audi,Ibrido,231,3.0,5.00,130.00,269.9,62.8
76830.00,audi,Ibrido,286,3.0,5.00,130.00,269.9,62.8
76830.00,audi,Ibrido,245,2.0,5.00,130.00,269.9,62.8
76830.00,audi,Ibrido,245,2.0,5.00,130.00,269.9,62.8
76830.00,audi,Ibrido,340,2.0,5.00,130.00,269.9,62.8
76830.00,audi,Ibrido,252,2.0,5.00,130.00,269.9,62.8
47510.00,audi,Mild Ibrido,150,1.5,5.60,130.00,139.7,57.9
47510.00,audi,Mild Ibrido,150,1.5,5.60,130.00,139.7,57.9
47510.00,audi,Mild Ibrido,190,2.0,5.60,130.00,139.7,57.9
47510.00,audi,Mild Ibrido,230,2.0,5.60,130.00,139.7,57.9
47510.00,audi,Mild Ibrido,150,2.0,5.60,130.00,139.7,57.9
47510.00,audi,Mild Ibrido,190,2.0,5.60,130.00,139.7,57.9
47510.00,audi,Mild Ibrido,150,2.0,5.60,130.00,139.7,57.9
30116.00,audi,Benzina,95,1.0,5.30,130.00,110.3,40.1
30116.00,audi,Benzina,116,1.0,5.30,130.00,110.3,40.1
30116.00,audi,Benzina,116,1.0,5.30,130.00,110.3,40.1
30116.00,audi,Benzina,150,1.5,5.30,130.00,110.3,40.1
30116.00,audi,Benzina,150,1.5,5.30,130.00,110.3,40.1
259130.00,audi,Benzina,570,5.2,6.73,130.00,419.2,79.9
86966.00,audi,Benzina,320,2.0,6.73,130.00,235.4,50.0
85100.00,audi,Benzina,320,2.0,7.60,130.00,235.4,50.0
109000.00,audi,Benzina,400,2.5,8.80,130.00,294.2,54.9
176600.00,audi,Diesel,349,3.0,6.50,130.00,256.7,50.0
148900.00,audi,Mild Ibrido-Diesel,204,2.0,5.80,130.00,169.9,62.8
148900.00,audi,Mild Ibrido-Diesel,204,2.0,5.80,130.00,169.9,62.8
148900.00,audi,Mild Ibrido-Diesel,245,2.0,5.80,130.00,169.9,62.8
148900.00,audi,Mild Ibrido-Diesel,245,2.0,5.80,130.00,169.9,62.8
148900.00,audi,Mild Ibrido-Diesel,340,3.0,5.80,130.00,169.9,62.8
148900.00,audi,Mild Ibrido-Diesel,367,2.0,5.80,130.00,169.9,62.8
148900.00,audi,Mild Ibrido-Diesel,286,3.0,5.80,130.00,169.9,62.8
148900.00,audi,Mild Ibrido-Diesel,231,3.0,5.80,130.00,169.9,62.8
133375.00,audi,Mild Ibrido,340,4.0,10.90,248.00,338.3,82.1
133375.00,audi,Mild Ibrido,460,4.0,10.90,248.00,338.3,82.1
135600.00,audi,Benzina,354,3.0,7.30,130.00,260.4,50.0
77500.00,audi,Benzina,310,2.0,7.00,130.00,228.0,50.0
53100.00,audi,Benzina,310,2.0,6.70,130.00,228.0,50.0
60266.00,audi,Benzina,245,2.0,6.80,130.00,180.2,50.0
106200.00,audi,Diesel,190,2.0,4.80,130.00,160.3,54.1
106200.00,audi,Diesel,190,2.0,4.80,130.00,160.3,54.1
106200.00,audi,Diesel,190,2.0,4.80,130.00,160.3,54.1
106200.00,audi,Diesel,190,2.0,4.80,130.00,160.3,54.1
106200.00,audi,Diesel,190,2.0,4.80,130.00,160.3,54.1
106200.00,audi,Diesel,218,3.0,4.80,130.00,160.3,54.1
106200.00,audi,Diesel,218,3.0,4.80,130.00,160.3,54.1
106200.00,audi,Diesel,190,2.0,4.80,130.00,160.3,54.1
106200.00,audi,Diesel,190,2.0,4.80,130.00,160.3,54.1
106200.00,audi,Diesel,252,2.0,4.80,130.00,160.3,54.1
106200.00,audi,Diesel,252,2.0,4.80,130.00,160.3,54.1
47900.00,audi,Diesel,116,1.4,5.10,130.00,110.3,50.0
47900.00,audi,Diesel,116,1.4,5.10,130.00,110.3,50.0
47900.00,audi,Diesel,150,1.4,5.10,130.00,110.3,50.0
47900.00,audi,Diesel,150,1.4,5.10,130.00,110.3,50.0
47900.00,audi,Diesel,190,2.0,5.10,130.00,110.3,50.0
47900.00,audi,Diesel,150,2.0,5.10,130.00,110.3,50.0
47900.00,audi,Diesel,150,2.0,5.10,130.00,110.3,50.0
47900.00,audi,Diesel,184,2.0,5.10,130.00,110.3,50.0
47900.00,audi,Diesel,150,2.0,5.10,130.00,110.3,50.0
320900.00,audi,Benzina,602,5.2,6.54,130.00,442.8,50.0
73500.00,audi,Diesel,170,1.8,5.90,130.00,180.0,62.8
73500.00,audi,Diesel,170,1.8,5.90,130.00,180.0,62.8
73500.00,audi,Diesel,225,2.0,5.90,130.00,180.0,62.8
73500.00,audi,Diesel,225,2.0,5.90,130.00,180.0,62.8
73500.00,audi,Diesel,225,2.0,5.90,130.00,180.0,62.8
73500.00,audi,Diesel,272,3.0,5.90,130.00,180.0,62.8
73500.00,audi,Diesel,150,2.0,5.90,130.00,180.0,62.8
73500.00,audi,Diesel,177,2.0,5.90,130.00,180.0,62.8
73500.00,audi,Diesel,177,2.0,5.90,130.00,180.0,62.8
73500.00,audi,Diesel,150,2.0,5.90,130.00,180.0,62.8
73500.00,audi,Diesel,190,2.0,5.90,130.00,180.0,62.8
73500.00,audi,Diesel,190,2.0,5.90,130.00,180.0,62.8
73500.00,audi,Diesel,190,2.0,5.90,130.00,180.0,62.8
73500.00,audi,Diesel,177,2.0,5.90,130.00,180.0,62.8
73500.00,audi,Diesel,245,3.0,5.90,130.00,180.0,62.8
73500.00,audi,Diesel,204,3.0,5.90,130.00,180.0,62.8
73500.00,audi,Diesel,245,3.0,5.90,130.00,180.0,62.8
110900.00,audi,Diesel,341,3.0,7.00,130.00,250.8,70.0
84550.00,audi,Ibrido plug-in,163,2.0,3.50,35.00,194.9,54.1
84550.00,audi,Ibrido plug-in,204,2.0,3.50,35.00,194.9,54.1
84550.00,audi,Ibrido plug-in,286,2.0,3.50,35.00,194.9,54.1
84550.00,audi,Ibrido plug-in,204,2.0,3.50,35.00,194.9,54.1
84550.00,audi,Ibrido plug-in,265,2.0,3.50,35.00,194.9,54.1
84550.00,audi,Ibrido plug-in,299,2.0,3.50,35.00,194.9,54.1
84550.00,audi,Ibrido plug-in,150,2.0,3.50,35.00,194.9,54.1
76500.00,audi,Diesel,230,2.0,5.50,130.00,139.7,60.2
76500.00,audi,Diesel,150,2.0,5.50,130.00,139.7,60.2
76500.00,audi,Diesel,150,2.0,5.50,130.00,139.7,60.2
76500.00,audi,Diesel,150,2.0,5.50,130.00,139.7,60.2
76500.00,audi,Diesel,190,2.0,5.50,130.00,139.7,60.2
155200.00,audi,Benzina,600,4.0,6.29,130.00,441.3,50.0
580000.00,aurus,Ibrido-Benzina,598,4.4,13.00,130.00,439.8,62.1
475000.00,bentley,Benzina,635,6.0,14.30,130.00,467.0,85.2
514400.00,bentley,Benzina,550,4.0,6.36,130.00,404.2,50.0
360000.00,bentley,Ibrido-Benzina,543,2.9,19.10,337.00,306.0,90.1
360000.00,bentley,Ibrido-Benzina,635,6.0,19.10,337.00,306.0,90.1
568100.00,bentley,Benzina,659,6.0,6.49,130.00,404.5,90.1
568100.00,bentley,Benzina,550,4.0,6.49,130.00,404.5,90.1
568400.00,bentley,Benzina,635,6.0,13.60,308.00,467.0,90.1
345025.00,bentley,Benzina,512,6.8,18.10,130.00,395.0,96.1
345025.00,bentley,Benzina,512,6.8,18.10,130.00,395.0,96.1
345025.00,bentley,Benzina,537,6.8,18.10,130.00,395.0,96.1
82269.00,bmw,Mild Ibrido,190,3.0,8.70,197.00,275.1,59.1
82269.00,bmw,Mild Ibrido,286,3.0,8.70,197.00,275.1,59.1
82269.00,bmw,Mild Ibrido,184,3.0,8.70,197.00,275.1,59.1
82269.00,bmw,Mild Ibrido,245,3.0,8.70,197.00,275.1,59.1
82269.00,bmw,Mild Ibrido,340,3.0,8.70,197.00,275.1,59.1
82269.00,bmw,Mild Ibrido,374,3.0,8.70,197.00,275.1,59.1
129000.00,bmw,Mild Ibrido,190,3.0,8.50,191.00,275.1,59.1
129000.00,bmw,Mild Ibrido,190,3.0,8.50,191.00,275.1,59.1
129000.00,bmw,Mild Ibrido,286,3.0,8.50,191.00,275.1,59.1
129000.00,bmw,Mild Ibrido,340,3.0,8.50,191.00,275.1,59.1
129000.00,bmw,Mild Ibrido,184,3.0,8.50,191.00,275.1,59.1
129000.00,bmw,Mild Ibrido,245,3.0,8.50,191.00,275.1,59.1
129000.00,bmw,Mild Ibrido,374,3.0,8.50,191.00,275.1,59.1
73970.00,bmw,Mild Ibrido-Diesel,197,2.0,6.20,163.00,144.9,60.2
73970.00,bmw,Mild Ibrido-Diesel,197,2.0,6.20,163.00,144.9,60.2
183100.00,bmw,Benzina,480,3.0,10.10,229.00,389.8,59.1
183100.00,bmw,Benzina,510,3.0,10.10,229.00,389.8,59.1
183100.00,bmw,Benzina,530,3.0,10.10,229.00,389.8,59.1
96900.00,bmw,Benzina,530,3.0,10.30,233.00,389.8,59.1
52395.00,bmw,Mild Ibrido,300,1.5,6.50,148.00,114.7,45.0
52395.00,bmw,Mild Ibrido,150,1.5,6.50,148.00,114.7,45.0
52395.00,bmw,Mild Ibrido,170,1.5,6.50,148.00,114.7,45.0
160000.00,bmw,Mild Ibrido,625,4.4,13.10,295.00,459.7,82.9
167000.00,bmw,Mild Ibrido-Diesel,530,3.0,7.90,208.00,210.4,79.9
167000.00,bmw,Mild Ibrido-Diesel,380,3.0,7.90,208.00,210.4,79.9
167000.00,bmw,Mild Ibrido-Diesel,298,3.0,7.90,208.00,210.4,79.9
241900.00,bmw,Ibrido-Benzina,530,3.0,4.50,26.00,230.2,68.9
241900.00,bmw,Ibrido-Benzina,380,3.0,4.50,26.00,230.2,68.9
241900.00,bmw,Ibrido-Benzina,298,3.0,4.50,26.00,230.2,68.9
241900.00,bmw,Ibrido-Benzina,490,3.0,4.50,26.00,230.2,68.9
167000.00,bmw,Mild Ibrido,625,4.4,12.90,292.00,459.7,82.9
82500.00,bmw,Benzina,460,3.0,9.80,222.00,338.3,51.9
82500.00,bmw,Benzina,460,3.0,9.80,222.00,338.3,51.9
106200.00,bmw,Mild Ibrido,150,3.0,8.50,192.00,275.1,59.1
106200.00,bmw,Mild Ibrido,190,3.0,8.50,192.00,275.1,59.1
106200.00,bmw,Mild Ibrido,190,3.0,8.50,192.00,275.1,59.1
106200.00,bmw,Mild Ibrido,286,3.0,8.50,192.00,275.1,59.1
106200.00,bmw,Mild Ibrido,286,3.0,8.50,192.00,275.1,59.1
106200.00,bmw,Mild Ibrido,340,3.0,8.50,192.00,275.1,59.1
106200.00,bmw,Mild Ibrido,156,3.0,8.50,192.00,275.1,59.1
106200.00,bmw,Mild Ibrido,184,3.0,8.50,192.00,275.1,59.1
106200.00,bmw,Mild Ibrido,184,3.0,8.50,192.00,275.1,59.1
106200.00,bmw,Mild Ibrido,245,3.0,8.50,192.00,275.1,59.1
106200.00,bmw,Mild Ibrido,245,3.0,8.50,192.00,275.1,59.1
106200.00,bmw,Mild Ibrido,204,3.0,8.50,192.00,275.1,59.1
106200.00,bmw,Mild Ibrido,292,3.0,8.50,192.00,275.1,59.1
106200.00,bmw,Mild Ibrido,292,3.0,8.50,192.00,275.1,59.1
106200.00,bmw,Mild Ibrido,374,3.0,8.50,192.00,275.1,59.1
60595.00,bmw,Mild Ibrido,150,3.0,8.80,197.00,275.1,59.1
60595.00,bmw,Mild Ibrido,190,3.0,8.80,197.00,275.1,59.1
60595.00,bmw,Mild Ibrido,190,3.0,8.80,197.00,275.1,59.1
60595.00,bmw,Mild Ibrido,286,3.0,8.80,197.00,275.1,59.1
60595.00,bmw,Mild Ibrido,286,3.0,8.80,197.00,275.1,59.1
60595.00,bmw,Mild Ibrido,340,3.0,8.80,197.00,275.1,59.1
60595.00,bmw,Mild Ibrido,156,3.0,8.80,197.00,275.1,59.1
60595.00,bmw,Mild Ibrido,184,3.0,8.80,197.00,275.1,59.1
60595.00,bmw,Mild Ibrido,245,3.0,8.80,197.00,275.1,59.1
60595.00,bmw,Mild Ibrido,245,3.0,8.80,197.00,275.1,59.1
60595.00,bmw,Mild Ibrido,204,3.0,8.80,197.00,275.1,59.1
60595.00,bmw,Mild Ibrido,204,3.0,8.80,197.00,275.1,59.1
60595.00,bmw,Mild Ibrido,292,3.0,8.80,197.00,275.1,59.1
60595.00,bmw,Mild Ibrido,292,3.0,8.80,197.00,275.1,59.1
60595.00,bmw,Mild Ibrido,374,3.0,8.80,197.00,275.1,59.1
219900.00,bmw,Benzina,625,4.4,11.60,263.00,459.7,68.1
114870.00,bmw,Mild Ibrido,352,4.4,12.90,292.00,389.8,82.9
114870.00,bmw,Mild Ibrido,380,4.4,12.90,292.00,389.8,82.9
114870.00,bmw,Mild Ibrido,530,4.4,12.90,292.00,389.8,82.9
191400.00,bmw,Benzina,625,4.4,11.40,260.00,459.7,68.1
157770.00,bmw,Mild Ibrido-Diesel,286,3.0,6.10,160.00,210.4,73.8
157770.00,bmw,Mild Ibrido-Diesel,380,3.0,6.10,160.00,210.4,73.8
157770.00,bmw,Mild Ibrido-Diesel,300,3.0,6.10,160.00,210.4,73.8
157770.00,bmw,Mild Ibrido-Diesel,150,3.0,6.10,160.00,210.4,73.8
47517.00,bmw,Mild Ibrido-Diesel,300,2.0,5.30,140.00,144.9,45.0
47517.00,bmw,Mild Ibrido-Diesel,136,2.0,5.30,140.00,144.9,45.0
47517.00,bmw,Mild Ibrido-Diesel,150,2.0,5.30,140.00,144.9,45.0
47517.00,bmw,Mild Ibrido-Diesel,218,2.0,5.30,140.00,144.9,45.0
47517.00,bmw,Mild Ibrido-Diesel,211,2.0,5.30,140.00,144.9,45.0
116500.00,bmw,Ibrido-Benzina,340,2.0,4.50,59.00,135.3,50.0
116500.00,bmw,Ibrido-Benzina,190,2.0,4.50,59.00,135.3,50.0
116500.00,bmw,Ibrido-Benzina,286,2.0,4.50,59.00,135.3,50.0
116500.00,bmw,Ibrido-Benzina,360,2.0,4.50,59.00,135.3,50.0
116500.00,bmw,Ibrido-Benzina,184,2.0,4.50,59.00,135.3,50.0
116500.00,bmw,Ibrido-Benzina,245,2.0,4.50,59.00,135.3,50.0
116500.00,bmw,Ibrido-Benzina,292,2.0,4.50,59.00,135.3,50.0
55470.00,bmw,Mild Ibrido,150,2.0,6.60,149.00,150.0,45.0
55470.00,bmw,Mild Ibrido,136,2.0,6.60,149.00,150.0,45.0
55470.00,bmw,Mild Ibrido,156,2.0,6.60,149.00,150.0,45.0
55470.00,bmw,Mild Ibrido,204,2.0,6.60,149.00,150.0,45.0
59370.00,bmw,Diesel,190,2.0,5.10,132.00,139.7,51.1
59370.00,bmw,Diesel,184,2.0,5.10,132.00,139.7,51.1
59370.00,bmw,Diesel,374,2.0,5.10,132.00,139.7,51.1
185200.00,bmw,Mild Ibrido,340,2.0,8.50,192.00,180.2,65.1
185200.00,bmw,Mild Ibrido,190,2.0,8.50,192.00,180.2,65.1
185200.00,bmw,Mild Ibrido,286,2.0,8.50,192.00,180.2,65.1
185200.00,bmw,Mild Ibrido,360,2.0,8.50,192.00,180.2,65.1
185200.00,bmw,Mild Ibrido,184,2.0,8.50,192.00,180.2,65.1
185200.00,bmw,Mild Ibrido,245,2.0,8.50,192.00,180.2,65.1
372888.00,bmw,Mild Ibrido,190,3.0,8.50,194.00,275.1,59.1
372888.00,bmw,Mild Ibrido,190,3.0,8.50,194.00,275.1,59.1
372888.00,bmw,Mild Ibrido,184,3.0,8.50,194.00,275.1,59.1
372888.00,bmw,Mild Ibrido,245,3.0,8.50,194.00,275.1,59.1
372888.00,bmw,Mild Ibrido,374,3.0,8.50,194.00,275.1,59.1
142550.00,bmw,Benzina,635,4.4,11.30,130.00,467.0,68.1
71500.00,bmw,Mild Ibrido,190,3.0,7.40,130.00,244.9,68.1
71500.00,bmw,Mild Ibrido,286,3.0,7.40,130.00,244.9,68.1
71500.00,bmw,Mild Ibrido,286,3.0,7.40,130.00,244.9,68.1
71500.00,bmw,Mild Ibrido,340,3.0,7.40,130.00,244.9,68.1
71500.00,bmw,Mild Ibrido,258,3.0,7.40,130.00,244.9,68.1
71500.00,bmw,Mild Ibrido,333,3.0,7.40,130.00,244.9,68.1
71500.00,bmw,Mild Ibrido,333,3.0,7.40,130.00,244.9,68.1
114900.00,bmw,Ibrido plug-in,197,2.0,3.50,23.00,139.7,60.2
114900.00,bmw,Ibrido plug-in,197,2.0,3.50,23.00,139.7,60.2
114900.00,bmw,Ibrido plug-in,190,2.0,3.50,23.00,139.7,60.2
114900.00,bmw,Ibrido plug-in,299,2.0,3.50,23.00,139.7,60.2
114900.00,bmw,Ibrido plug-in,489,2.0,3.50,23.00,139.7,60.2
76600.00,bmw,Diesel,116,2.0,4.70,130.00,139.7,50.0
76600.00,bmw,Diesel,116,2.0,4.70,130.00,139.7,50.0
76600.00,bmw,Diesel,150,2.0,4.70,130.00,139.7,50.0
76600.00,bmw,Diesel,150,2.0,4.70,130.00,139.7,50.0
76600.00,bmw,Diesel,190,2.0,4.70,130.00,139.7,50.0
76600.00,bmw,Diesel,140,2.0,4.70,130.00,139.7,50.0
76600.00,bmw,Diesel,140,2.0,4.70,130.00,139.7,50.0
76600.00,bmw,Diesel,265,2.0,4.70,130.00,139.7,50.0
76600.00,bmw,Diesel,306,2.0,4.70,130.00,139.7,50.0
147888.00,bmw,Diesel,116,2.0,4.90,130.00,139.7,51.1
147888.00,bmw,Diesel,116,2.0,4.90,130.00,139.7,51.1
